Transaction_ID,User_ID,Crypto,Transaction_Type,Amount,Price_Per_Unit,Total_Value,Transaction_Fee,Platform,Status,Wallet_Type,Transaction_Date
827886,79880,Avalanche,Buy,59.706963,12774.9,762750.48,16048.99,KuCoin,Completed,Trezor,2024-12-03 09:51:58.222424
667154,90635,Solana,Transfer,24.865159,16104.13,400431.75,3864.53,Huobi,Completed,Exchange Wallet,2024-08-23 09:51:58.222424
836445,61740,Litecoin,Transfer,66.495027,53349.79,3547495.73,148901.67,FTX,Pending,Ledger,2024-08-16 09:51:58.222424
834509,99149,Solana,Transfer,72.049838,19518.54,1406307.64,51107.56,KuCoin,Pending,Exchange Wallet,2024-10-06 09:51:58.222424
497614,53725,Litecoin,Transfer,74.964432,30405.46,2279328.04,6825.82,Kraken,Pending,Cold Wallet,2024-10-29 09:51:58.222424
736972,91301,Avalanche,Stake,25.59366,17646.79,451645.94,10786.36,OKX,Completed,Trezor,2024-01-01 09:51:58.222424
539688,82547,Litecoin,Transfer,2.265785,40586.26,91959.74,4282.83,KuCoin,Pending,Trezor,2024-06-10 09:51:58.222424
895498,21911,Solana,Sell,92.601676,48147.43,4458532.71,101882.21,Coinbase,Completed,Trezor,2023-10-27 09:51:58.222424
924368,63706,Litecoin,Sell,87.652911,23483.31,2058380.48,11868.03,Coinbase,Completed,Ledger,2024-04-14 09:51:58.222424
994639,86534,Dogecoin,Withdraw,9.723701,32521.71,316231.38,4280.49,Coinbase,Completed,Trezor,2024-01-17 09:51:58.222424
816309,27612,Dogecoin,Stake,78.507633,11934.82,936974.47,23407.61,Kraken,Completed,Hot Wallet,2023-05-16 09:51:58.222424
724739,63147,BNB,Buy,88.784515,7965.49,707212.17,34242.58,KuCoin,Failed,Exchange Wallet,2024-04-26 09:51:58.222424
868542,86027,Ethereum,Withdraw,5.352147,34228.22,183194.46,2270.08,Huobi,Completed,Exchange Wallet,2025-02-16 09:51:58.222424
290802,23151,Dogecoin,Withdraw,48.017979,24094.48,1156968.23,18054.43,OKX,Completed,Cold Wallet,2023-03-26 09:51:58.222424
759950,62606,Ethereum,Stake,13.590971,29074.33,395148.38,3940.8,Huobi,Failed,Ledger,2024-09-10 09:51:58.222424
950651,70064,Polkadot,Transfer,47.438197,9887.78,469058.46,375.63,Binance,Failed,Ledger,2024-08-03 09:51:58.222424
162610,43045,Polkadot,Stake,7.861627,44529.83,350076.91,2372.81,KuCoin,Pending,Trezor,2023-11-18 09:51:58.222424
550094,46960,Dogecoin,Buy,83.527966,33167.3,2770397.11,74029.41,Huobi,Completed,Cold Wallet,2024-11-07 09:51:58.222424
426993,18764,Avalanche,Stake,16.684894,18972.65,316556.65,7397.7,Binance,Pending,Ledger,2023-11-11 09:51:58.222424
676693,85634,Polkadot,Buy,27.846023,57667.96,1605823.34,45547.27,FTX,Pending,Hot Wallet,2023-12-16 09:51:58.222424
860540,41012,XRP,Buy,99.840552,9985.18,996925.88,10883.38,Huobi,Failed,Hot Wallet,2024-06-24 09:51:58.222424
954509,16287,Dogecoin,Stake,42.511514,21524.72,915048.44,44537.58,Kraken,Completed,Ledger,2024-01-10 09:51:58.222424
960027,67718,Avalanche,Buy,87.584736,21757.85,1905655.55,54919.39,FTX,Pending,Trezor,2025-01-12 09:51:58.222424
278901,57741,Bitcoin,Transfer,80.240074,20942.56,1680432.56,74685.18,Coinbase,Failed,Exchange Wallet,2025-02-07 09:51:58.222424
304046,12006,Litecoin,Sell,64.83082,45758.17,2966539.68,78358.48,Huobi,Failed,Trezor,2023-12-04 09:51:58.222424
421376,67131,Cardano,Stake,88.201371,48107.42,4243140.4,45032.55,KuCoin,Failed,Exchange Wallet,2023-12-17 09:51:58.222424
116790,89086,Avalanche,Buy,52.016599,48476.03,2521558.21,115568.39,Kraken,Pending,Ledger,2023-08-14 09:51:58.222424
675652,44980,XRP,Buy,88.549194,52226.27,4624594.11,94886.25,OKX,Completed,Hot Wallet,2024-04-12 09:51:58.222424
730417,67030,Bitcoin,Stake,52.32672,16897.47,884189.18,8018.81,Binance,Failed,Trezor,2023-05-15 09:51:58.222424
869038,46714,BNB,Withdraw,96.7385,39000.05,3772806.34,126836.63,Huobi,Failed,Cold Wallet,2024-09-17 09:51:58.222424
487884,38858,XRP,Sell,64.368341,48394.34,3115063.38,116639.39,FTX,Completed,Exchange Wallet,2024-03-06 09:51:58.222424
682499,46934,Litecoin,Sell,20.406546,4077.35,83204.63,1915.53,Kraken,Completed,Ledger,2023-07-10 09:51:58.222424
558190,43984,Dogecoin,Sell,15.865794,14214.14,225518.62,3697.94,OKX,Completed,Ledger,2024-04-23 09:51:58.222424
692240,11034,XRP,Transfer,2.974016,9021.43,26829.88,1117.54,Huobi,Failed,Hot Wallet,2024-12-17 09:51:58.222424
744507,35486,Dogecoin,Stake,2.467916,33718.58,83214.62,688.09,Binance,Failed,Hot Wallet,2023-11-05 09:51:58.222424
412058,36937,Avalanche,Stake,9.302601,17968.88,167157.32,4954.48,KuCoin,Completed,Ledger,2023-10-12 09:51:58.222424
240289,78542,Polkadot,Stake,66.075879,8224.4,543434.46,3317.31,Kraken,Failed,Exchange Wallet,2024-07-22 09:51:58.222424
299712,54474,Bitcoin,Buy,25.28067,37063.27,936984.3,19460.7,FTX,Failed,Trezor,2023-05-05 09:51:58.222424
812304,66447,XRP,Sell,19.395278,27050.46,524651.19,10358.98,Coinbase,Pending,Trezor,2023-03-19 09:51:58.222424
427196,16257,Avalanche,Withdraw,20.827948,36483.93,759885.4,35133.42,Kraken,Completed,Trezor,2024-01-23 09:51:58.222424
385351,21033,Ethereum,Sell,14.040399,58657.25,823571.19,31929.18,OKX,Completed,Hot Wallet,2024-07-05 09:51:58.222424
187082,17253,Polkadot,Sell,61.145274,49771.68,3043303.01,78320.83,Huobi,Pending,Trezor,2023-11-02 09:51:58.222424
491087,68634,Bitcoin,Stake,59.217723,7302.62,432444.53,17386.95,Huobi,Pending,Exchange Wallet,2023-11-04 09:51:58.222424
770181,60865,Solana,Transfer,7.156013,13454.98,96284.01,2056.97,Kraken,Pending,Hot Wallet,2024-11-02 09:51:58.222424
650417,47575,Ethereum,Withdraw,39.897704,25286.58,1008876.48,39455.82,Huobi,Failed,Trezor,2023-03-10 09:51:58.222424
427130,87358,Avalanche,Buy,65.558067,57550.86,3772923.14,86985.52,Binance,Failed,Exchange Wallet,2024-03-05 09:51:58.222424
470191,43179,Polkadot,Transfer,67.854988,41905.19,2843476.16,15982.82,Binance,Pending,Ledger,2023-06-03 09:51:58.222424
162439,71430,Litecoin,Sell,74.585879,2802.44,209022.45,6700.54,Huobi,Completed,Ledger,2025-01-21 09:51:58.222424
797724,58056,Litecoin,Sell,17.788438,44642.24,794115.72,5158.61,OKX,Failed,Ledger,2024-08-22 09:51:58.222424
840887,63768,Ethereum,Sell,44.522545,56905.54,2533579.47,126520.93,Coinbase,Failed,Hot Wallet,2023-10-22 09:51:58.222424
566197,17493,Ethereum,Buy,76.342168,35659.98,2722360.18,48723.41,KuCoin,Pending,Exchange Wallet,2025-01-23 09:51:58.222424
528541,92023,Cardano,Transfer,24.890167,38383.04,955360.28,8981.18,Huobi,Pending,Trezor,2024-05-18 09:51:58.222424
233171,42399,Avalanche,Transfer,0.903178,9447.42,8532.7,163.51,FTX,Completed,Trezor,2023-10-01 09:51:58.222424
177779,82629,Solana,Withdraw,17.391019,10065.38,175047.21,6030.41,Coinbase,Pending,Ledger,2023-03-30 09:51:58.222424
539810,44499,Polkadot,Sell,79.975405,52880.49,4229138.6,6936.07,Huobi,Pending,Cold Wallet,2023-05-06 09:51:58.222424
193583,16979,Ethereum,Sell,30.177817,34734.2,1048202.33,10831.0,Huobi,Pending,Exchange Wallet,2024-09-12 09:51:58.222424
572315,64743,Solana,Buy,34.907912,16384.01,571931.58,24287.4,Coinbase,Pending,Trezor,2023-06-29 09:51:58.222424
906824,45592,BNB,Withdraw,50.212807,50719.42,2546764.45,65156.97,Kraken,Completed,Cold Wallet,2023-07-28 09:51:58.222424
456029,84997,Polkadot,Stake,81.756866,3668.78,299947.95,7955.44,FTX,Pending,Exchange Wallet,2025-01-20 09:51:58.222424
438052,33386,Bitcoin,Stake,14.615465,48039.64,702121.68,8350.56,Kraken,Failed,Trezor,2023-03-06 09:51:58.222424
815112,56619,Ethereum,Withdraw,79.733655,41818.66,3334354.61,3917.88,FTX,Pending,Ledger,2023-06-12 09:51:58.222424
204447,63033,Litecoin,Buy,93.79738,29757.31,2791157.71,74097.9,Coinbase,Pending,Ledger,2024-09-08 09:51:58.222424
888429,11750,Litecoin,Sell,57.738918,51140.38,2952790.21,130563.66,Coinbase,Completed,Trezor,2024-03-23 09:51:58.222424
206369,90344,BNB,Buy,54.187275,3915.47,212168.65,4798.9,Binance,Pending,Trezor,2023-09-07 09:51:58.222424
959699,31186,Polkadot,Transfer,9.257275,19913.22,184342.15,2583.04,KuCoin,Failed,Cold Wallet,2023-07-16 09:51:58.222424
948304,41736,BNB,Buy,82.520906,31192.68,2574048.21,112051.76,OKX,Failed,Trezor,2024-06-23 09:51:58.222424
208303,74767,Litecoin,Withdraw,33.377042,15828.18,528297.83,24389.41,Coinbase,Failed,Ledger,2023-09-27 09:51:58.222424
400374,94744,Bitcoin,Withdraw,77.497765,31425.13,2435377.34,114674.66,Coinbase,Completed,Trezor,2023-09-19 09:51:58.222424
379228,51994,Avalanche,Withdraw,52.021871,20340.79,1058165.95,9675.2,OKX,Failed,Cold Wallet,2023-08-03 09:51:58.222424
323582,88463,Bitcoin,Buy,1.271261,55180.95,70149.39,1549.41,Huobi,Pending,Ledger,2023-10-28 09:51:58.222424
409617,40601,Avalanche,Stake,20.12843,6353.2,127879.94,1997.19,Binance,Completed,Exchange Wallet,2024-02-02 09:51:58.222424
861786,49741,Avalanche,Sell,52.695061,16681.77,879046.89,19935.29,Coinbase,Pending,Exchange Wallet,2023-09-01 09:51:58.222424
657599,30821,BNB,Withdraw,9.560073,53045.9,507122.68,5713.4,Coinbase,Pending,Hot Wallet,2023-10-07 09:51:58.222424
981653,73463,XRP,Stake,87.950855,25399.14,2233876.08,21902.8,Binance,Pending,Exchange Wallet,2023-03-24 09:51:58.222424
713731,29652,Avalanche,Transfer,30.233869,37517.09,1134286.78,42920.61,Kraken,Pending,Hot Wallet,2023-07-26 09:51:58.222424
148083,82300,Dogecoin,Buy,67.283808,44651.24,3004305.46,83622.59,Binance,Completed,Ledger,2023-05-09 09:51:58.222424
491228,77082,Ethereum,Transfer,18.589134,55893.06,1039003.58,29621.4,Huobi,Failed,Hot Wallet,2025-02-07 09:51:58.222424
466760,32502,Litecoin,Sell,55.888463,32008.45,1788903.07,52587.23,FTX,Pending,Ledger,2024-11-18 09:51:58.222424
998052,32131,Solana,Buy,50.425018,42763.54,2156352.27,2304.6,Coinbase,Failed,Hot Wallet,2024-04-15 09:51:58.222424
982701,32102,Solana,Stake,69.547192,17216.38,1197350.89,55268.9,Kraken,Failed,Hot Wallet,2024-10-01 09:51:58.222424
973113,64835,BNB,Buy,74.669349,17725.94,1323584.4,22963.21,FTX,Failed,Hot Wallet,2023-04-09 09:51:58.222424
857802,37722,Bitcoin,Sell,30.780298,47027.63,1447524.47,6950.49,Kraken,Pending,Ledger,2023-12-02 09:51:58.222424
224476,45368,Dogecoin,Buy,98.71323,25364.21,2503783.1,121957.7,Huobi,Pending,Trezor,2023-06-23 09:51:58.222424
921204,31118,BNB,Buy,88.08696,18282.49,1610448.97,36845.84,Binance,Pending,Cold Wallet,2023-12-27 09:51:58.222424
663143,29100,Litecoin,Withdraw,83.995861,43051.96,3616186.45,21516.39,Huobi,Completed,Ledger,2023-10-17 09:51:58.222424
738468,64767,Cardano,Withdraw,96.719159,21853.92,2113692.76,81721.1,KuCoin,Completed,Cold Wallet,2023-04-05 09:51:58.222424
871945,65418,Polkadot,Stake,11.932863,12675.03,151249.4,966.21,Coinbase,Pending,Cold Wallet,2024-02-29 09:51:58.222424
781426,58881,Cardano,Buy,79.86657,30651.09,2447997.43,18602.62,KuCoin,Pending,Hot Wallet,2024-08-16 09:51:58.222424
380792,87458,Polkadot,Stake,36.990312,8314.72,307564.09,4803.55,FTX,Failed,Cold Wallet,2024-03-28 09:51:58.222424
174099,37780,Polkadot,Buy,5.567318,25099.72,139738.12,2280.71,OKX,Pending,Trezor,2023-11-28 09:51:58.222424
865430,43254,Avalanche,Sell,21.847727,34736.77,758919.47,11418.63,OKX,Pending,Ledger,2024-01-23 09:51:58.222424
170231,63268,Bitcoin,Sell,31.935293,48338.41,1543701.29,20428.0,OKX,Pending,Cold Wallet,2024-08-04 09:51:58.222424
282112,92352,Solana,Stake,75.654768,17987.57,1360845.44,19469.91,Huobi,Pending,Cold Wallet,2023-05-08 09:51:58.222424
230805,23209,Cardano,Stake,71.319269,51181.74,3650244.28,96631.25,Coinbase,Completed,Trezor,2024-07-13 09:51:58.222424
269887,64592,Bitcoin,Sell,74.759571,47528.87,3553237.93,42653.13,Coinbase,Failed,Hot Wallet,2024-10-30 09:51:58.222424
911417,13988,Bitcoin,Sell,26.261255,19069.23,500781.91,20429.67,Binance,Completed,Exchange Wallet,2025-01-19 09:51:58.222424
442212,73986,BNB,Buy,43.589938,46271.3,2016963.1,91216.46,Coinbase,Failed,Ledger,2024-08-05 09:51:58.222424
827924,71400,Polkadot,Stake,51.36991,28335.88,1455611.61,60198.74,Coinbase,Pending,Hot Wallet,2024-03-31 09:51:58.222424
711795,57342,Cardano,Withdraw,46.330926,2961.34,137201.62,95.08,FTX,Completed,Cold Wallet,2023-04-22 09:51:58.222424
108695,76523,Bitcoin,Withdraw,88.568826,33860.02,2998942.22,6301.67,OKX,Pending,Trezor,2023-06-04 09:51:58.222424
304386,24851,BNB,Sell,68.782286,15955.24,1097437.88,24497.94,Binance,Completed,Ledger,2024-01-11 09:51:58.222424
573822,47408,XRP,Transfer,40.457452,32602.34,1319007.61,55828.38,KuCoin,Failed,Hot Wallet,2023-04-07 09:51:58.222424
247488,59644,Solana,Buy,92.438388,41136.95,3802633.35,121456.71,Kraken,Failed,Hot Wallet,2024-08-29 09:51:58.222424
150808,89529,Polkadot,Stake,58.785339,15968.38,938706.63,29882.16,KuCoin,Pending,Ledger,2024-06-10 09:51:58.222424
328832,74881,Ethereum,Transfer,56.897279,25467.51,1449032.02,56868.56,Binance,Completed,Hot Wallet,2024-12-06 09:51:58.222424
288720,46958,Cardano,Transfer,70.962854,37852.1,2686093.05,62884.01,Binance,Failed,Cold Wallet,2024-05-29 09:51:58.222424
122222,70679,BNB,Stake,5.055613,48205.96,243710.68,8077.8,KuCoin,Pending,Trezor,2024-05-22 09:51:58.222424
125407,83805,XRP,Stake,45.841052,37212.91,1705878.94,1510.42,Kraken,Completed,Hot Wallet,2023-03-12 09:51:58.222424
818001,20219,BNB,Withdraw,48.855052,48628.51,2375748.38,6192.53,Binance,Completed,Exchange Wallet,2024-11-20 09:51:58.222424
383174,52520,Solana,Buy,69.516939,44738.51,3110084.27,116802.16,OKX,Failed,Hot Wallet,2025-01-11 09:51:58.222424
915238,64545,Polkadot,Transfer,28.876612,4019.12,116058.57,819.56,Huobi,Failed,Hot Wallet,2024-09-13 09:51:58.222424
632837,48952,Polkadot,Buy,27.412543,25115.97,688492.61,34117.45,Binance,Completed,Exchange Wallet,2024-01-26 09:51:58.222424
804180,36746,Litecoin,Withdraw,9.793445,2379.41,23302.62,589.48,FTX,Completed,Hot Wallet,2023-09-10 09:51:58.222424
145974,60341,XRP,Stake,45.884884,13946.91,639952.35,8376.0,Coinbase,Completed,Trezor,2024-12-08 09:51:58.222424
388013,14472,XRP,Transfer,55.193303,58762.34,3243287.64,95369.77,Binance,Pending,Ledger,2023-08-12 09:51:58.222424
751654,37540,Bitcoin,Stake,3.797122,3817.27,14494.64,690.41,Binance,Pending,Trezor,2023-11-21 09:51:58.222424
542312,12627,Litecoin,Sell,12.443567,9954.31,123867.12,4391.59,KuCoin,Pending,Ledger,2024-02-09 09:51:58.222424
653520,11034,Cardano,Withdraw,64.421177,16818.41,1083461.77,52187.5,OKX,Failed,Ledger,2024-06-19 09:51:58.222424
439333,44389,Litecoin,Withdraw,70.902749,45765.24,3244881.32,50281.85,Coinbase,Pending,Ledger,2024-03-29 09:51:58.222424
298739,38796,Ethereum,Buy,28.054934,26137.66,733290.33,33401.63,Kraken,Pending,Cold Wallet,2024-10-29 09:51:58.222424
318198,11262,BNB,Stake,8.428698,29560.04,249152.65,880.57,FTX,Failed,Ledger,2024-10-10 09:51:58.222424
762467,56770,Dogecoin,Transfer,0.958833,7031.67,6742.2,30.01,Huobi,Pending,Hot Wallet,2023-08-21 09:51:58.222424
338648,90866,Litecoin,Withdraw,28.597441,806.36,23059.83,792.34,Huobi,Completed,Ledger,2024-06-19 09:51:58.222424
568820,59125,Litecoin,Withdraw,76.390368,23244.06,1775622.3,67521.08,Binance,Pending,Hot Wallet,2024-09-13 09:51:58.222424
930908,97612,XRP,Stake,15.316463,11736.41,179760.29,680.12,Huobi,Completed,Ledger,2025-01-16 09:51:58.222424
452260,43646,Polkadot,Stake,79.807244,52047.79,4153790.68,8819.52,FTX,Completed,Ledger,2024-11-12 09:51:58.222424
522359,86428,Polkadot,Stake,35.245409,43196.22,1522468.44,36722.29,FTX,Failed,Hot Wallet,2024-05-15 09:51:58.222424
189146,57286,Litecoin,Buy,90.268575,11259.37,1016367.29,46764.84,Binance,Pending,Ledger,2023-05-26 09:51:58.222424
452037,89462,BNB,Buy,46.621358,1906.12,88865.9,2613.65,OKX,Failed,Exchange Wallet,2024-11-28 09:51:58.222424
436678,76714,Dogecoin,Transfer,72.144093,35918.85,2591332.85,45646.09,Kraken,Pending,Cold Wallet,2023-12-29 09:51:58.222424
734960,24975,Cardano,Withdraw,27.236205,38073.82,1036986.37,17418.14,Kraken,Failed,Ledger,2024-04-19 09:51:58.222424
588625,54888,Avalanche,Buy,72.005157,59463.72,4281694.49,140071.6,FTX,Completed,Exchange Wallet,2024-07-16 09:51:58.222424
532554,66184,Bitcoin,Stake,77.235488,48589.26,3752815.21,179421.35,FTX,Pending,Trezor,2024-04-30 09:51:58.222424
558518,45909,Ethereum,Withdraw,62.065835,58893.42,3655269.29,49816.64,Coinbase,Pending,Cold Wallet,2024-08-22 09:51:58.222424
556552,53436,Avalanche,Withdraw,22.54985,49135.7,1108002.66,12342.96,Kraken,Pending,Trezor,2023-09-20 09:51:58.222424
770499,23672,Litecoin,Withdraw,63.074244,54466.81,3435452.86,20621.76,KuCoin,Completed,Ledger,2024-04-27 09:51:58.222424
948493,41862,Dogecoin,Sell,73.887389,28560.44,2110256.34,25041.06,Huobi,Pending,Ledger,2025-01-29 09:51:58.222424
767872,87833,Dogecoin,Buy,40.938046,32354.65,1324536.15,5050.08,Binance,Pending,Trezor,2024-07-18 09:51:58.222424
896202,93508,Solana,Withdraw,74.18773,46101.35,3420154.51,40014.61,Kraken,Completed,Cold Wallet,2024-08-11 09:51:58.222424
235234,53040,BNB,Transfer,28.530023,29520.14,842210.27,36802.48,FTX,Failed,Cold Wallet,2024-01-15 09:51:58.222424
139944,50218,Avalanche,Transfer,4.609057,8253.67,38041.64,1639.77,Huobi,Pending,Trezor,2024-05-27 09:51:58.222424
553353,46161,XRP,Buy,66.432999,15849.66,1052940.45,33289.39,FTX,Failed,Hot Wallet,2025-01-25 09:51:58.222424
824935,88143,Ethereum,Transfer,53.7349,35022.08,1881907.97,76761.0,Binance,Completed,Hot Wallet,2023-12-12 09:51:58.222424
198534,56240,Bitcoin,Buy,43.105038,40803.4,1758832.11,47592.9,OKX,Pending,Exchange Wallet,2024-10-01 09:51:58.222424
102894,79662,Solana,Transfer,31.906576,27497.47,877350.12,26739.42,FTX,Pending,Ledger,2023-08-02 09:51:58.222424
438307,72754,XRP,Withdraw,52.944505,51018.54,2701151.35,5851.19,Huobi,Pending,Cold Wallet,2023-10-20 09:51:58.222424
962431,96118,Cardano,Sell,37.331925,14844.07,554157.71,10512.24,Binance,Pending,Exchange Wallet,2024-04-25 09:51:58.222424
809811,46582,Cardano,Sell,68.686236,49687.64,3412856.97,10831.12,Binance,Failed,Exchange Wallet,2024-03-18 09:51:58.222424
665176,73338,XRP,Buy,15.73819,23614.21,371644.92,7507.25,KuCoin,Pending,Cold Wallet,2024-12-02 09:51:58.222424
154108,93234,Bitcoin,Withdraw,76.002445,35407.57,2691061.89,107134.63,KuCoin,Completed,Trezor,2023-10-16 09:51:58.222424
886255,85291,Dogecoin,Stake,64.073438,54055.95,3463550.56,26637.66,KuCoin,Completed,Cold Wallet,2023-12-18 09:51:58.222424
123277,55869,XRP,Sell,28.419817,20096.43,571136.86,24628.6,FTX,Failed,Exchange Wallet,2025-02-13 09:51:58.222424
897528,24756,Bitcoin,Sell,76.204424,18498.36,1409656.87,35410.22,Coinbase,Pending,Ledger,2024-05-12 09:51:58.222424
214799,44545,Dogecoin,Withdraw,2.591194,23385.26,60595.75,780.79,Kraken,Failed,Exchange Wallet,2024-11-13 09:51:58.222424
939461,90280,Dogecoin,Withdraw,41.97091,16560.22,695047.5,26331.08,FTX,Pending,Cold Wallet,2025-01-06 09:51:58.222424
194726,38487,Bitcoin,Sell,1.353838,21978.56,29755.41,876.21,Binance,Pending,Cold Wallet,2024-06-10 09:51:58.222424
643358,69453,Solana,Stake,39.392401,17868.66,703889.42,14946.96,Coinbase,Failed,Exchange Wallet,2024-04-01 09:51:58.222424
864379,15663,Solana,Sell,20.288623,46220.5,937750.3,2763.09,KuCoin,Failed,Trezor,2023-11-17 09:51:58.222424
912109,48552,Polkadot,Withdraw,98.000528,8929.35,875081.01,32534.19,Huobi,Failed,Ledger,2024-11-25 09:51:58.222424
597482,70738,Cardano,Withdraw,48.442243,33708.71,1632925.52,4830.68,Coinbase,Pending,Ledger,2024-06-14 09:51:58.222424
490210,14701,Bitcoin,Buy,80.855326,45463.96,3676003.31,174332.45,Coinbase,Pending,Trezor,2023-12-02 09:51:58.222424
410097,97147,Bitcoin,Stake,27.855515,54507.79,1518342.56,14528.16,Binance,Completed,Ledger,2024-04-07 09:51:58.222424
727078,55407,Dogecoin,Stake,73.787476,58703.46,4331580.15,212822.52,Binance,Failed,Ledger,2023-12-14 09:51:58.222424
978114,54269,Solana,Transfer,82.143146,3847.8,316070.4,8684.44,Kraken,Pending,Cold Wallet,2024-08-07 09:51:58.222424
363935,19909,Dogecoin,Stake,34.064341,30691.08,1045471.41,40014.49,Kraken,Pending,Ledger,2024-08-09 09:51:58.222424
214081,12976,BNB,Stake,48.694499,55146.18,2685315.61,93816.09,Binance,Pending,Hot Wallet,2024-08-01 09:51:58.222424
473033,45219,Dogecoin,Stake,32.118745,55081.37,1769144.48,49301.04,FTX,Pending,Exchange Wallet,2024-07-31 09:51:58.222424
360592,15377,XRP,Buy,56.83539,52332.13,2974317.02,127665.63,KuCoin,Pending,Exchange Wallet,2024-09-23 09:51:58.222424
654539,47717,Polkadot,Sell,76.080172,41638.54,3167867.29,107884.16,Coinbase,Failed,Exchange Wallet,2023-11-15 09:51:58.222424
372263,97220,XRP,Sell,14.092381,26402.5,372074.09,7479.33,Kraken,Completed,Cold Wallet,2023-06-17 09:51:58.222424
596511,88116,Bitcoin,Sell,30.972457,13484.83,417658.32,14647.47,Huobi,Completed,Exchange Wallet,2024-11-02 09:51:58.222424
864579,44876,Litecoin,Stake,31.633488,3029.45,95832.07,336.05,Binance,Failed,Cold Wallet,2023-06-25 09:51:58.222424
868067,79537,Polkadot,Sell,41.685573,54917.42,2289264.12,64044.52,KuCoin,Pending,Trezor,2025-02-27 09:51:58.222424
355841,93158,BNB,Transfer,51.449119,20335.93,1046265.68,39362.78,Kraken,Pending,Ledger,2023-05-24 09:51:58.222424
858231,74501,Polkadot,Stake,92.78103,23386.38,2169812.42,73583.26,Kraken,Pending,Trezor,2025-01-11 09:51:58.222424
552075,15685,Solana,Stake,11.00088,59230.91,651592.13,27212.38,OKX,Completed,Hot Wallet,2023-08-13 09:51:58.222424
139827,16502,XRP,Stake,7.085485,702.71,4979.04,247.98,Huobi,Completed,Hot Wallet,2024-11-25 09:51:58.222424
593762,99938,Solana,Sell,50.990886,3663.79,186819.9,4238.85,FTX,Failed,Trezor,2024-06-27 09:51:58.222424
813779,43521,Dogecoin,Withdraw,12.665287,42372.0,536653.54,25984.63,Huobi,Pending,Cold Wallet,2024-04-18 09:51:58.222424
487871,30408,Polkadot,Withdraw,49.142453,9379.25,460919.35,4806.41,KuCoin,Completed,Exchange Wallet,2023-05-03 09:51:58.222424
546191,28380,Cardano,Withdraw,60.136281,54963.19,3305281.84,152931.5,Huobi,Failed,Hot Wallet,2024-09-17 09:51:58.222424
233504,74158,Bitcoin,Buy,49.794059,50066.18,2492998.32,17565.53,Kraken,Failed,Ledger,2024-10-27 09:51:58.222424
